state,district,total_enrolled,age_0_5,age_5_17,age_18_greater,child_ratio,youth_ratio,adult_ratio,dependency_ratio,ESI
Delhi,East Delhi,10640,7978,2439,223,0.7498120300751879,0.22922932330827067,0.020958646616541354,46.71300448430493,0.020958646616541354
Delhi,Najafgarh,30,21,9,0,0.7,0.3,0.0,,0.0
Delhi,New Delhi,1628,914,497,217,0.5614250614250614,0.30528255528255527,0.1332923832923833,6.502304147465438,0.1332923832923833
Delhi,North Delhi,4294,3019,1197,78,0.7030740568234746,0.27876106194690264,0.018164881229622728,54.05128205128205,0.018164881229622728
Delhi,North East,1697,1292,403,2,0.7613435474366529,0.2374779021803182,0.0011785503830288745,847.5,0.0011785503830288745
Delhi,North East   *,2,2,0,0,1.0,0.0,0.0,,0.0
Delhi,North East Delhi,11862,8112,3686,64,0.6838644410723318,0.3107401787219693,0.00539538020569887,184.34375,0.00539538020569887
Delhi,North West Delhi,15501,11956,3196,349,0.7713050770918005,0.20618024643571384,0.022514676472485645,43.41547277936963,0.022514676472485645
Delhi,Shahdara,1697,1119,514,64,0.6593989393046553,0.30288744843842075,0.03771361225692398,25.515625,0.03771361225692398
Delhi,South Delhi,13212,9989,2750,473,0.7560551014229488,0.20814411141386618,0.03580078716318498,26.932346723044397,0.03580078716318498
Delhi,South East Delhi,56,42,9,5,0.75,0.16071428571428573,0.08928571428571429,10.2,0.08928571428571429
Delhi,South West Delhi,9025,6769,1903,353,0.7500277008310249,0.21085872576177286,0.039113573407202215,24.56657223796034,0.039113573407202215
Delhi,West Delhi,19298,13909,4382,1007,0.7207482640688154,0.2270701627111618,0.0521815732200228,18.16385302879841,0.0521815732200228
Goa,Bardez,2,2,0,0,1.0,0.0,0.0,,0.0
Goa,North Goa,1320,1081,145,94,0.818939393939394,0.10984848484848485,0.07121212121212121,13.042553191489361,0.07121212121212121
Goa,South Goa,958,788,108,62,0.8225469728601252,0.1127348643006263,0.06471816283924843,14.451612903225806,0.06471816283924843
Gujarat,Ahmadabad,6633,4079,2314,240,0.6149555254032866,0.3488617518468265,0.03618272274988693,26.6375,0.03618272274988693
Gujarat,Ahmedabad,18513,12415,5521,577,0.6706098417328363,0.2982228704153838,0.03116728785177983,31.084922010398614,0.03116728785177983
Gujarat,Amreli,4173,3359,574,240,0.8049364965252815,0.13755092259765156,0.05751258087706686,16.3875,0.05751258087706686
Gujarat,Anand,6747,5439,805,503,0.8061360604713206,0.11931228694234475,0.07455165258633467,12.41351888667992,0.07455165258633467
Gujarat,Arvalli,2301,1878,314,109,0.8161668839634941,0.13646240764884832,0.04737070838765754,20.110091743119266,0.04737070838765754
Gujarat,Banas Kantha,13491,5991,6718,782,0.44407382699577497,0.4979616040323178,0.057964568971907195,16.251918158567776,0.057964568971907195
Gujarat,Banaskantha,17001,9665,5707,1629,0.5684959708252456,0.3356861361096406,0.09581789306511382,9.43646408839779,0.09581789306511382
Gujarat,Bharuch,4222,3624,502,96,0.8583609663666508,0.11890099478919944,0.022738038844149693,42.979166666666664,0.022738038844149693
Gujarat,Bhavnagar,9997,8276,1291,430,0.8278483545063519,0.12913874162248676,0.04301290387116135,22.248837209302327,0.04301290387116135
Gujarat,Botad,2910,2276,471,163,0.7821305841924399,0.1618556701030928,0.056013745704467356,16.85276073619632,0.056013745704467356
Gujarat,Chhotaudepur,4066,2188,1294,584,0.5381210034431874,0.3182488932611904,0.14363010329562223,5.962328767123288,0.14363010329562223
Gujarat,Dahod,10191,5133,3788,1270,0.5036797173977039,0.37170052006672555,0.1246197625355706,7.024409448818898,0.1246197625355706
Gujarat,Dang,872,531,179,162,0.6089449541284404,0.20527522935779816,0.18577981651376146,4.382716049382716,0.18577981651376146
Gujarat,Devbhumi Dwarka,2457,1822,413,222,0.7415547415547415,0.16809116809116809,0.09035409035409035,10.067567567567568,0.09035409035409035
Gujarat,Dohad,12936,4960,7306,670,0.383426097711812,0.5647804576376005,0.05179344465058751,18.307462686567163,0.05179344465058751
Gujarat,Gandhinagar,5436,3949,812,675,0.7264532744665195,0.14937454010301693,0.12417218543046357,7.053333333333334,0.12417218543046357
Gujarat,Gir Somnath,5672,4333,968,371,0.7639280677009873,0.17066290550070523,0.06540902679830747,14.288409703504042,0.06540902679830747
Gujarat,Jamnagar,5967,4909,791,267,0.8226914697502933,0.13256242668007373,0.04474610356963298,21.348314606741575,0.04474610356963298
Gujarat,Junagadh,5394,4751,551,92,0.8807934742306266,0.10215053763440861,0.017055988134964777,57.630434782608695,0.017055988134964777
Gujarat,Kachchh,9081,6011,2557,513,0.6619315053408215,0.2815769188415373,0.05649157581764123,16.70175438596491,0.05649157581764123
Gujarat,Kheda,7366,5655,1203,508,0.7677165354330708,0.16331794732554983,0.06896551724137931,13.5,0.06896551724137931
Gujarat,Mahesana,6313,5137,886,290,0.8137177253286868,0.140345319182639,0.045936955488674165,20.76896551724138,0.045936955488674165
Gujarat,Mahisagar,2506,1989,389,128,0.7936951316839586,0.15522745411013567,0.05107741420590583,18.578125,0.05107741420590583
Gujarat,Morbi,7950,5506,1798,646,0.6925786163522013,0.2261635220125786,0.08125786163522013,11.306501547987617,0.08125786163522013
Gujarat,Narmada,1236,1113,95,28,0.9004854368932039,0.07686084142394822,0.022653721682847898,43.142857142857146,0.022653721682847898
Gujarat,Navsari,2706,2406,199,101,0.8891352549889135,0.07354028085735403,0.037324464153732445,25.792079207920793,0.037324464153732445
Gujarat,Panch Mahals,1399,855,444,100,0.6111508220157256,0.3173695496783417,0.07147962830593281,12.99,0.07147962830593281
Gujarat,Panchmahals,6127,4705,1097,325,0.7679125183613514,0.1790435776073119,0.05304390403133671,17.852307692307694,0.05304390403133671
Gujarat,Patan,8866,5941,2213,712,0.6700879765395894,0.24960523347620123,0.08030678998420934,11.452247191011235,0.08030678998420934
Gujarat,Porbandar,2488,1976,332,180,0.7942122186495176,0.13344051446945338,0.07234726688102894,12.822222222222223,0.07234726688102894
Gujarat,Rajkot,16777,12163,3704,910,0.7249806282410443,0.22077844668295882,0.0542409250759969,17.436263736263736,0.0542409250759969
Gujarat,Sabar Kantha,2432,1079,1196,157,0.44366776315789475,0.4917763157894737,0.06455592105263158,14.490445859872612,0.06455592105263158
Gujarat,Sabarkantha,5008,3511,1160,337,0.7010782747603834,0.23162939297124602,0.06729233226837061,13.86053412462908,0.06729233226837061
Gujarat,Surat,24947,17990,6310,647,0.7211287930412474,0.25293622479656874,0.02593498216218383,37.557959814528594,0.02593498216218383
Gujarat,Surendra Nagar,6697,4739,1626,332,0.7076302822159176,0.24279528146931462,0.04957443631476781,19.17168674698795,0.04957443631476781
Gujarat,Surendranagar,1441,771,592,78,0.5350451075641915,0.4108258154059681,0.05412907702984039,17.474358974358974,0.05412907702984039
Gujarat,Tapi,2177,1830,198,149,0.8406063389986219,0.09095084979329353,0.06844281120808451,13.610738255033556,0.06844281120808451
Gujarat,The Dangs,1322,1062,186,74,0.8033282904689864,0.14069591527987896,0.05597579425113464,16.864864864864863,0.05597579425113464
Gujarat,Vadodara,11973,9041,2389,543,0.7551156769397812,0.1995322809655057,0.04535204209471311,21.049723756906076,0.04535204209471311
Gujarat,Valsad,7251,5651,1377,223,0.7793407805819887,0.18990484071162597,0.030754378706385328,31.515695067264573,0.030754378706385328
Haryana,Ambala,3115,2963,119,33,0.9512038523274479,0.038202247191011236,0.01059390048154093,93.39393939393939,0.01059390048154093
Haryana,Bhiwani,3320,3155,150,15,0.9503012048192772,0.045180722891566265,0.004518072289156626,220.33333333333334,0.004518072289156626
Haryana,Charkhi Dadri,814,795,19,0,0.9766584766584766,0.02334152334152334,0.0,,0.0
Haryana,Faridabad,15781,12322,3138,321,0.7808123693048603,0.1988467144033965,0.020340916291743234,48.161993769470406,0.020340916291743234
Haryana,Fatehabad,2532,2431,91,10,0.9601105845181674,0.03593996840442338,0.0039494470774091624,252.2,0.0039494470774091624
Haryana,Gurgaon,6651,5256,1209,186,0.790257104194858,0.18177717636445648,0.02796571944068561,34.75806451612903,0.02796571944068561
Haryana,Gurugram,2636,1804,625,207,0.6843702579666161,0.23710166919575112,0.07852807283763277,11.734299516908212,0.07852807283763277
Haryana,Hisar,5050,4754,278,18,0.9413861386138613,0.05504950495049505,0.0035643564356435645,279.55555555555554,0.0035643564356435645
Haryana,Jhajjar,2571,2463,98,10,0.9579929988331388,0.03811746402178141,0.0038895371450797353,256.1,0.0038895371450797353
Haryana,Jhajjar *,1,0,1,0,0.0,1.0,0.0,,0.0
Haryana,Jind,3669,3579,90,0,0.9754701553556827,0.024529844644317254,0.0,,0.0
Haryana,Kaithal,2857,2760,85,12,0.9660483024151207,0.02975148757437872,0.004200210010500525,237.08333333333334,0.004200210010500525
Haryana,Karnal,3907,3724,176,7,0.9531609930893269,0.04504735090862554,0.0017916560020476069,557.1428571428571,0.0017916560020476069
Haryana,Kurukshetra,2312,2227,74,11,0.9632352941176471,0.03200692041522491,0.004757785467128028,209.1818181818182,0.004757785467128028
Haryana,Mahendragarh,2620,2452,150,18,0.9358778625954198,0.05725190839694656,0.006870229007633588,144.55555555555554,0.006870229007633588
Haryana,Mewat,7262,6705,538,19,0.9232993665656843,0.07408427430459928,0.0026163591297163314,381.2105263157895,0.0026163591297163314
Haryana,Nuh,1506,1251,213,42,0.8306772908366534,0.14143426294820718,0.027888446215139442,34.857142857142854,0.027888446215139442
Haryana,Palwal,4428,4106,318,4,0.9272809394760614,0.07181571815718157,0.0009033423667570009,1106.0,0.0009033423667570009
Haryana,Panchkula,1335,1244,86,5,0.9318352059925094,0.06441947565543071,0.003745318352059925,266.0,0.003745318352059925
Haryana,Panipat,6011,5429,537,45,0.9031775079021793,0.08933621693561804,0.007486275162202629,132.57777777777778,0.007486275162202629
Haryana,Rewari,2364,2211,147,6,0.9352791878172588,0.06218274111675127,0.0025380710659898475,393.0,0.0025380710659898475
Haryana,Rohtak,3347,3098,188,61,0.9256050194203764,0.056169704212727815,0.018225276366895728,53.868852459016395,0.018225276366895728
Haryana,Sirsa,3190,2996,193,1,0.9391849529780564,0.06050156739811912,0.00031347962382445143,3189.0,0.00031347962382445143
Haryana,Sonipat,4524,4223,264,37,0.9334659593280283,0.058355437665782495,0.008178603006189214,121.27027027027027,0.008178603006189214
Haryana,Yamuna Nagar,3223,3108,107,8,0.9643189574930189,0.033198883028234566,0.0024821594787465093,401.875,0.0024821594787465093
Haryana,Yamunanagar,59,56,3,0,0.9491525423728814,0.05084745762711865,0.0,,0.0
Himachal Pradesh,Bilaspur,952,938,14,0,0.9852941176470589,0.014705882352941176,0.0,,0.0
Himachal Pradesh,Chamba,1594,1523,64,7,0.9554579673776662,0.04015056461731493,0.00439146800501882,226.71428571428572,0.00439146800501882
Himachal Pradesh,Hamirpur,1159,1143,15,1,0.9861949956859362,0.012942191544434857,0.0008628127696289905,1158.0,0.0008628127696289905
Himachal Pradesh,Kangra,3848,3754,74,20,0.9755717255717256,0.019230769230769232,0.005197505197505198,191.4,0.005197505197505198
Himachal Pradesh,Kinnaur,160,134,21,5,0.8375,0.13125,0.03125,31.0,0.03125
Himachal Pradesh,Kullu,1194,984,108,102,0.8241206030150754,0.09045226130653267,0.08542713567839195,10.705882352941176,0.08542713567839195
Himachal Pradesh,Lahaul and Spiti,3,3,0,0,1.0,0.0,0.0,,0.0
Himachal Pradesh,Lahul & Spiti,37,35,2,0,0.9459459459459459,0.05405405405405406,0.0,,0.0
Himachal Pradesh,Lahul and Spiti,31,30,1,0,0.967741935483871,0.03225806451612903,0.0,,0.0
Himachal Pradesh,Mandi,2436,2383,43,10,0.9782430213464697,0.017651888341543513,0.004105090311986864,242.6,0.004105090311986864
Himachal Pradesh,Shimla,1625,1447,157,21,0.8904615384615384,0.09661538461538462,0.012923076923076923,76.38095238095238,0.012923076923076923
Himachal Pradesh,Sirmaur,1526,1454,65,7,0.9528178243774574,0.04259501965923984,0.0045871559633027525,217.0,0.0045871559633027525
Himachal Pradesh,Solan,1141,1071,65,5,0.9386503067484663,0.05696757230499562,0.0043821209465381246,227.2,0.0043821209465381246
Himachal Pradesh,Una,1203,1182,21,0,0.9825436408977556,0.017456359102244388,0.0,,0.0
Jammu & Kashmir,Anantnag,4,3,1,0,0.75,0.25,0.0,,0.0
Jammu & Kashmir,Badgam,1,0,1,0,0.0,1.0,0.0,,0.0
Jammu & Kashmir,Bandipur,2,2,0,0,1.0,0.0,0.0,,0.0
Jammu & Kashmir,Baramula,46,42,4,0,0.9130434782608695,0.08695652173913043,0.0,,0.0
Jammu & Kashmir,Doda,2,2,0,0,1.0,0.0,0.0,,0.0
Jammu & Kashmir,Jammu,60,50,10,0,0.8333333333333334,0.16666666666666666,0.0,,0.0
Jammu & Kashmir,Kargil,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,,0.0
Jammu & Kashmir,Kathua,8,8,0,0,1.0,0.0,0.0,,0.0
Jammu & Kashmir,Kupwara,6,5,1,0,0.8333333333333334,0.16666666666666666,0.0,,0.0
Jammu & Kashmir,Leh (ladakh),2,2,0,0,1.0,0.0,0.0,,0.0
Jammu & Kashmir,Pulwama,4,4,0,0,1.0,0.0,0.0,,0.0
Jammu & Kashmir,Punch,1,1,0,0,1.0,0.0,0.0,,0.0
Jammu & Kashmir,Rajauri,2,1,1,0,0.5,0.5,0.0,,0.0
Jammu & Kashmir,Srinagar,3,2,1,0,0.6666666666666666,0.3333333333333333,0.0,,0.0
Jammu & Kashmir,Udhampur,2,2,0,0,1.0,0.0,0.0,,0.0
Jammu And Kashmir,Doda,538,261,260,17,0.4851301115241636,0.483271375464684,0.031598513011152414,30.647058823529413,0.031598513011152414
Jammu And Kashmir,Shopian,412,308,84,20,0.7475728155339806,0.20388349514563106,0.04854368932038835,19.6,0.04854368932038835
Jammu and Kashmir,Anantnag,3227,2866,327,34,0.8881313913851875,0.1013325069724202,0.010536101642392316,93.91176470588235,0.010536101642392316
Jammu and Kashmir,Badgam,1823,1634,188,1,0.8963247394404827,0.10312671420735052,0.0005485463521667581,1822.0,0.0005485463521667581
Jammu and Kashmir,Bandipore,1601,1256,302,43,0.7845096814490943,0.18863210493441598,0.026858213616489695,36.23255813953488,0.026858213616489695
Jammu and Kashmir,Baramula,3651,3076,511,64,0.8425089016707751,0.13996165434127636,0.017529443987948506,56.046875,0.017529443987948506
Jammu and Kashmir,Budgam,804,740,49,15,0.9203980099502488,0.060945273631840796,0.018656716417910446,52.6,0.018656716417910446
Jammu and Kashmir,Doda,3883,3120,748,15,0.8035024465619367,0.19263456090651557,0.0038629925315477724,257.8666666666667,0.0038629925315477724
Jammu and Kashmir,Ganderbal,807,741,56,10,0.9182156133828996,0.06939281288723669,0.012391573729863693,79.7,0.012391573729863693
Jammu and Kashmir,Jammu,4449,3603,810,36,0.8098449089683075,0.1820633850303439,0.008091706001348618,122.58333333333333,0.008091706001348618
Jammu and Kashmir,Kargil,517,378,138,1,0.7311411992263056,0.26692456479690524,0.0019342359767891683,516.0,0.0019342359767891683
Jammu and Kashmir,Kathua,2823,2514,301,8,0.8905419766206164,0.10662415869642225,0.0028338646829613886,351.875,0.0028338646829613886
Jammu and Kashmir,Kishtwar,1240,1035,199,6,0.8346774193548387,0.16048387096774194,0.004838709677419355,205.66666666666666,0.004838709677419355
Jammu and Kashmir,Kulgam,1154,924,221,9,0.8006932409012132,0.19150779896013864,0.00779896013864818,127.22222222222223,0.00779896013864818
Jammu and Kashmir,Kupwara,2795,2322,434,39,0.8307692307692308,0.1552772808586762,0.013953488372093023,70.66666666666667,0.013953488372093023
Jammu and Kashmir,Leh,199,157,41,1,0.7889447236180904,0.20603015075376885,0.005025125628140704,198.0,0.005025125628140704
Jammu and Kashmir,Pulwama,1826,1695,116,15,0.9282584884994524,0.06352683461117196,0.008214676889375685,120.73333333333333,0.008214676889375685
Jammu and Kashmir,Punch,2558,2012,529,17,0.7865519937451134,0.20680218921032056,0.006645817044566067,149.47058823529412,0.006645817044566067
Jammu and Kashmir,Rajouri,2522,1950,565,7,0.7731958762886598,0.22402854877081682,0.0027755749405233942,359.2857142857143,0.0027755749405233942
Jammu and Kashmir,Ramban,1874,1288,581,5,0.687299893276414,0.31003201707577377,0.0026680896478121665,373.8,0.0026680896478121665
Jammu and Kashmir,Reasi,1658,1103,546,9,0.6652593486127865,0.3293124246079614,0.005428226779252111,183.22222222222223,0.005428226779252111
Jammu and Kashmir,Samba,570,516,45,9,0.9052631578947369,0.07894736842105263,0.015789473684210527,62.333333333333336,0.015789473684210527
Jammu and Kashmir,Shupiyan,650,525,124,1,0.8076923076923077,0.19076923076923077,0.0015384615384615385,649.0,0.0015384615384615385
Jammu and Kashmir,Srinagar,3165,2770,266,129,0.8751974723538705,0.08404423380726699,0.04075829383886256,23.53488372093023,0.04075829383886256
Jammu and Kashmir,Udhampur,2745,2393,341,11,0.8717668488160292,0.12422586520947176,0.004007285974499089,248.54545454545453,0.004007285974499089
Jammu and Kashmir,punch,1,1,0,0,1.0,0.0,0.0,,0.0
Jharkhand,Bokaro,5688,3434,2238,16,0.6037271448663853,0.39345991561181437,0.0028129395218002813,354.5,0.0028129395218002813
Jharkhand,Bokaro *,2,2,0,0,1.0,0.0,0.0,,0.0
Jharkhand,Chatra,6279,3440,2806,33,0.547857939162287,0.4468864468864469,0.005255613951266125,189.27272727272728,0.005255613951266125
Jharkhand,Deoghar,8060,4370,3567,123,0.5421836228287841,0.4425558312655087,0.015260545905707195,64.52845528455285,0.015260545905707195
Jharkhand,Dhanbad,10791,6736,3970,85,0.6242238902789361,0.36789917523862475,0.00787693448243907,125.95294117647059,0.00787693448243907
Jharkhand,Dumka,5661,2666,2909,86,0.47094152976505915,0.513866807984455,0.01519166225048578,64.82558139534883,0.01519166225048578
Jharkhand,East Singhbhum,7940,5790,2051,99,0.7292191435768262,0.25831234256926955,0.012468513853904283,79.20202020202021,0.012468513853904283
Jharkhand,East Singhbum,1447,848,546,53,0.5860400829302004,0.37733241188666206,0.036627505183137524,26.30188679245283,0.036627505183137524
Jharkhand,Garhwa,5971,4453,1504,14,0.745771227600067,0.2518841065148216,0.0023446658851113715,425.5,0.0023446658851113715
Jharkhand,Garhwa *,372,306,66,0,0.8225806451612904,0.1774193548387097,0.0,,0.0
Jharkhand,Giridih,14094,7584,6431,79,0.5381013197105151,0.456293458209167,0.005605222080317866,177.40506329113924,0.005605222080317866
Jharkhand,Godda,5160,3086,2057,17,0.5980620155038759,0.39864341085271315,0.0032945736434108527,302.52941176470586,0.0032945736434108527
Jharkhand,Gumla,6652,4055,2505,92,0.609591100420926,0.3765784726398076,0.013830426939266387,71.30434782608695,0.013830426939266387
Jharkhand,Hazaribag,549,346,203,0,0.6302367941712204,0.3697632058287796,0.0,,0.0
Jharkhand,Hazaribagh,6004,3996,1977,31,0.6655562958027982,0.3292804796802132,0.005163224516988674,192.67741935483872,0.005163224516988674
Jharkhand,Jamtara,4340,3081,1243,16,0.7099078341013825,0.28640552995391705,0.003686635944700461,270.25,0.003686635944700461
Jharkhand,Khunti,2583,1394,1144,45,0.5396825396825397,0.4428958575300039,0.017421602787456445,56.4,0.017421602787456445
Jharkhand,Kodarma,305,183,122,0,0.6,0.4,0.0,,0.0
Jharkhand,Koderma,3084,2004,1069,11,0.6498054474708171,0.3466277561608301,0.0035667963683527885,279.3636363636364,0.0035667963683527885
Jharkhand,Latehar,2575,1654,910,11,0.6423300970873786,0.3533980582524272,0.004271844660194175,233.0909090909091,0.004271844660194175
Jharkhand,Lohardaga,2849,1892,902,55,0.6640926640926641,0.3166023166023166,0.019305019305019305,50.8,0.019305019305019305
Jharkhand,Pakaur,291,193,98,0,0.6632302405498282,0.33676975945017185,0.0,,0.0
Jharkhand,Pakur,6851,3918,2888,45,0.5718873157203328,0.42154430010217486,0.006568384177492337,151.24444444444444,0.006568384177492337
Jharkhand,Palamau,276,213,63,0,0.7717391304347826,0.22826086956521738,0.0,,0.0
Jharkhand,Palamu,8401,6391,1947,63,0.7607427687180097,0.23175812403285323,0.0074991072491370075,132.34920634920636,0.0074991072491370075
Jharkhand,Pashchimi Singhbhum,576,329,246,1,0.5711805555555556,0.4270833333333333,0.001736111111111111,575.0,0.001736111111111111
Jharkhand,Purbi Singhbhum,971,801,170,0,0.8249227600411947,0.17507723995880536,0.0,,0.0
Jharkhand,Ramgarh,2879,1831,1037,11,0.6359847169155957,0.3601945119833275,0.0038207711010767626,260.72727272727275,0.0038207711010767626
Jharkhand,Ranchi,13902,9087,4494,321,0.6536469572723349,0.32326283987915405,0.023090202848511005,42.308411214953274,0.023090202848511005
Jharkhand,Sahebganj,6031,3486,2530,15,0.5780135964185044,0.4194992538550821,0.00248714972641353,401.06666666666666,0.00248714972641353
Jharkhand,Sahibganj,345,179,166,0,0.518840579710145,0.4811594202898551,0.0,,0.0
Jharkhand,Seraikela-Kharsawan,3290,2327,934,29,0.7072948328267478,0.2838905775075988,0.008814589665653495,112.44827586206897,0.008814589665653495
Jharkhand,Seraikela-kharsawan,824,526,298,0,0.6383495145631068,0.3616504854368932,0.0,,0.0
Jharkhand,Simdega,1989,1416,560,13,0.7119155354449472,0.2815485168426345,0.006535947712418301,152.0,0.006535947712418301
Jharkhand,West Singhbhum,6580,4031,2501,48,0.6126139817629179,0.3800911854103343,0.00729483282674772,136.08333333333334,0.00729483282674772
Karnataka,Bagalkot,7015,6048,886,81,0.8621525302922309,0.1263007840342124,0.011546685673556665,85.60493827160494,0.011546685673556665
Karnataka,Bagalkot *,243,212,31,0,0.8724279835390947,0.12757201646090535,0.0,,0.0
Karnataka,Ballari,2720,2393,265,62,0.8797794117647059,0.0974264705882353,0.022794117647058822,42.87096774193548,0.022794117647058822
Karnataka,Bangalore,6824,5618,1202,4,0.8232708089097304,0.17614302461899178,0.0005861664712778429,1705.0,0.0005861664712778429
Karnataka,Bangalore Rural,2605,2216,264,125,0.8506717850287908,0.10134357005758157,0.04798464491362764,19.84,0.04798464491362764
Karnataka,Belagavi,7638,6912,614,112,0.9049489395129615,0.08038753600418957,0.014663524482848913,67.19642857142857,0.014663524482848913
Karnataka,Belgaum,6637,5766,869,2,0.8687660087388881,0.13093265029380743,0.00030134096730450503,3317.5,0.00030134096730450503
Karnataka,Bellary,4142,3556,585,1,0.858522452921294,0.14123611781747947,0.00024142926122646064,4141.0,0.00024142926122646064
Karnataka,Bengaluru,30657,20227,6655,3775,0.6597840623674854,0.21707929673484033,0.12313664089767427,7.121059602649007,0.12313664089767427
Karnataka,Bengaluru Rural,2790,1439,730,621,0.5157706093189964,0.2616487455197133,0.22258064516129034,3.4927536231884058,0.22258064516129034
Karnataka,Bengaluru South,196,15,176,5,0.07653061224489796,0.8979591836734694,0.025510204081632654,38.2,0.025510204081632654
Karnataka,Bengaluru Urban,23074,12111,7167,3796,0.5248764843546849,0.31060934385022104,0.16451417179509403,5.078503688092729,0.16451417179509403
Karnataka,Bidar,4817,3878,879,60,0.8050653933983807,0.182478721195765,0.012455885405854267,79.28333333333333,0.012455885405854267
Karnataka,Bijapur,4143,3224,914,5,0.7781800627564567,0.22061308230750665,0.0012068549360366883,827.6,0.0012068549360366883
Karnataka,Bijapur(KAR),3,3,0,0,1.0,0.0,0.0,,0.0
Karnataka,Chamarajanagar,243,227,16,0,0.934156378600823,0.06584362139917696,0.0,,0.0
Karnataka,Chamarajanagar *,23,23,0,0,1.0,0.0,0.0,,0.0
Karnataka,Chamrajanagar,2182,1948,212,22,0.8927589367552704,0.09715857011915674,0.01008249312557287,98.18181818181819,0.01008249312557287
Karnataka,Chamrajnagar,374,350,24,0,0.9358288770053476,0.06417112299465241,0.0,,0.0
Karnataka,Chickmagalur,1197,1098,99,0,0.9172932330827067,0.08270676691729323,0.0,,0.0
Karnataka,Chikkaballapur,3063,2761,288,14,0.901403852432256,0.0940254652301665,0.004570682337577538,217.78571428571428,0.004570682337577538
Karnataka,Chikkamagaluru,1126,995,93,38,0.8836589698046181,0.08259325044404973,0.03374777975133215,28.63157894736842,0.03374777975133215
Karnataka,Chikmagalur,150,141,9,0,0.94,0.06,0.0,,0.0
Karnataka,Chitradurga,4294,3938,311,45,0.9170936190032604,0.07242664182580345,0.01047973917093619,94.42222222222222,0.01047973917093619
Karnataka,Dakshina Kannada,6315,5730,510,75,0.9073634204275535,0.08076009501187649,0.011876484560570071,83.2,0.011876484560570071
Karnataka,Davanagere,477,432,45,0,0.9056603773584906,0.09433962264150944,0.0,,0.0
Karnataka,Davangere,4722,4339,339,44,0.9188903007200339,0.07179161372299873,0.009318085556967387,106.31818181818181,0.009318085556967387
Karnataka,Dharwad,5016,4656,343,17,0.9282296650717703,0.06838118022328549,0.0033891547049441787,294.05882352941177,0.0033891547049441787
Karnataka,Gadag,4354,3997,337,20,0.9180064308681672,0.07740009186954525,0.004593477262287551,216.7,0.004593477262287551
Karnataka,Gadag *,144,134,10,0,0.9305555555555556,0.06944444444444445,0.0,,0.0
Karnataka,Gulbarga,4271,3585,683,3,0.8393818777803793,0.15991571060641535,0.0007024116132053383,1422.6666666666667,0.0007024116132053383
Karnataka,Hasan,966,918,48,0,0.9503105590062112,0.049689440993788817,0.0,,0.0
Karnataka,Hassan,2457,2299,140,18,0.9356939356939357,0.05698005698005698,0.007326007326007326,135.5,0.007326007326007326
Karnataka,Haveri,4155,3834,263,58,0.9227436823104693,0.06329723225030084,0.013959085439229843,70.63793103448276,0.013959085439229843
Karnataka,Haveri *,116,110,6,0,0.9482758620689655,0.05172413793103448,0.0,,0.0
Karnataka,Kalaburagi,4734,4053,597,84,0.8561470215462611,0.12610899873257286,0.017743979721166033,55.357142857142854,0.017743979721166033
Karnataka,Kodagu,1195,1080,74,41,0.9037656903765691,0.06192468619246862,0.03430962343096234,28.146341463414632,0.03430962343096234
Karnataka,Kolar,4051,3715,305,31,0.9170575166625524,0.07529005183905209,0.007652431498395458,129.67741935483872,0.007652431498395458
Karnataka,Koppal,5317,4634,635,48,0.8715441038179425,0.11942824901260109,0.00902764716945646,109.77083333333333,0.00902764716945646
Karnataka,Mandya,3545,3353,149,43,0.945839210155148,0.042031029619181946,0.012129760225669958,81.44186046511628,0.012129760225669958
Karnataka,Mysore,3014,2801,211,2,0.929329794293298,0.07000663570006636,0.0006635700066357001,1506.0,0.0006635700066357001
Karnataka,Mysuru,4301,3599,454,248,0.8367821436875146,0.10555684724482678,0.05766100906765868,16.342741935483872,0.05766100906765868
Karnataka,Raichur,9567,7463,2002,102,0.7800773492212815,0.20926100135883768,0.01066164941988084,92.79411764705883,0.01066164941988084
Karnataka,Ramanagar,2913,2527,375,11,0.8674905595605904,0.12873326467559218,0.0037761757638173706,263.8181818181818,0.0037761757638173706
Karnataka,Ramanagara,204,168,24,12,0.8235294117647058,0.11764705882352941,0.058823529411764705,16.0,0.058823529411764705
Karnataka,Shimoga,2222,2073,149,0,0.9329432943294329,0.06705670567056705,0.0,,0.0
Karnataka,Shivamogga,2197,1976,180,41,0.8994082840236687,0.08192990441511151,0.018661811561219845,52.58536585365854,0.018661811561219845
Karnataka,Tumakuru,2938,2734,157,47,0.9305650102110279,0.05343771272974813,0.015997277059223963,61.51063829787234,0.015997277059223963
Karnataka,Tumkur,2895,2711,184,0,0.9364421416234888,0.06355785837651122,0.0,,0.0
Karnataka,Udupi,3562,3313,207,42,0.9300954519932623,0.05811341942728804,0.011791128579449747,83.80952380952381,0.011791128579449747
Karnataka,Udupi *,2,2,0,0,1.0,0.0,0.0,,0.0
Karnataka,Uttara Kannada,3385,3140,215,30,0.9276218611521418,0.06351550960118169,0.008862629246676515,111.83333333333333,0.008862629246676515
Karnataka,Vijayanagara,2089,1794,239,56,0.8587841072283389,0.11440880804212541,0.026807084729535663,36.30357142857143,0.026807084729535663
Karnataka,Vijayapura,5515,4587,836,92,0.8317316409791478,0.1515865820489574,0.01668177697189483,58.94565217391305,0.01668177697189483
